종목명,기호,종가,변동 %,시가 총액,거래량
"SM Life Design","063440","1.61K","0.69%","73.60B","49.76K"
"한국전자인증","041460","3.94K","1.68%","73.44B","43.55K"
"큐로컴","040350","518.00","0.58%","73.43B","558.41K"
"줌인터넷","239340","2.77K","1.84%","73.38B","37.12K"
"서린바이오","038070","8.70K","1.52%","73.37B","20.94K"
"현우산업","092300","4.05K","1.38%","73.19B","340.34K"
"FSN","214270","2.14K","-2.73%","73.14B","716.36K"
"케일럼","258610","2.78K","0.91%","73.09B","21.79K"
"잉크테크","049550","3.73K","0.27%","72.84B","5.04K"
"에스씨디","042110","1.51K","0.80%","72.49B","17.24K"
"에이프로젠 H&G","109960","644.00","1.42%","72.46B","256.43K"
"제놀루션","225220","3.83K","1.72%","72.35B","54.85K"
"디지틀조선","033130","1.97K","1.03%","72.34B","75.84K"
"브리지텍","064480","6.88K","1.78%","72.32B","35.84K"
"제주맥주","276730","1.41K","13.74%","72.31B","6.19M"
"아이톡시","052770","1.58K","-4.82%","72.29B","275.58K"
"나무기술","242040","2.19K","0.46%","72.24B","116.91K"
"EG","037370","8.47K","1.32%","72.10B","45.38K"
"한일단조","024740","2.27K","-1.30%","71.99B","301.66K"
"구영테크","053270","2.75K","0.18%","71.73B","31.94K"
"코센","009730","2.37K","0.85%","71.66B","289.11K"
"모비릭스","348030","7.32K","-1.88%","71.64B","19.08K"
"이노시뮬레이션","274400","9.16K","0.00%","71.63B","24.16K"
"아이큐어","175250","1.94K","1.26%","71.45B","75.37K"
"HB인베스트먼트","440290","2.71K","2.07%","71.33B","73.26K"
"우양","103840","4.37K","0.34%","71.19B","52.96K"
"삼기","122350","1.89K","0.64%","71.18B","58.70K"
"비비씨","318410","12.90K","0.70%","71.16B","22.01K"
"보라티알","250000","11.00K","1.48%","70.99B","20.98K"
"인스웨이브시스템즈","450520","15.08K","4.50%","70.73B","29.28K"
"에이디엠코리아","187660","3.47K","4.05%","70.55B","268.27K"
"iMBC","052220","3.19K","4.25%","70.38B","313.82K"
"에이치시티","072990","9.97K","0.50%","70.17B","6.63K"
"에스제이그룹","306040","7.21K","0.14%","70.12B","8.72K"
"에이치엘사이언스","239610","13.66K","-0.73%","70.08B","767.00"
"조광ILI","044060","731.00","0.00%","70.08B","0.00"
"코스텍시스","355150","9.12K","0.44%","69.98B","17.04K"
"에스텍","069510","8.38K","0.96%","69.80B","504.00"
"대모","317850","8.58K","2.39%","69.76B","105.57K"
"우리넷","115440","6.58K","1.54%","69.69B","33.28K"
"코디","080530","2.04K","-2.86%","69.57B","249.28K"
"유진테크놀로지","240600","10.31K","1.68%","69.52B","46.24K"
"하이소닉","106080","4.49K","-0.11%","69.47B","9.65K"
"아이엘사이언스","307180","2.60K","0.19%","69.42B","45.42K"
"키네마스터","139670","5.05K","2.96%","69.25B","27.41K"
"대창솔루션","096350","441.00","1.61%","69.07B","349.98K"
"프리엠스","053160","12.69K","-1.48%","69.03B","42.05K"
"엔투텍","227950","678.00","1.80%","68.98B","74.76K"
"우리산업","072470","3.71K","1.78%","68.93B","20.83K"
"창해에탄올","004650","9.07K","-0.11%","68.89B","1.94K"
"에이텍티앤","224110","13.97K","1.82%","68.87B","27.73K"
"서진오토모티브","122690","3.12K","-1.42%","68.75B","74.11K"
"코콤","015710","4.25K","2.54%","68.72B","21.32K"
"나라엠앤디","051490","5.03K","1.11%","68.69B","22.96K"
"파수","150900","6.35K","6.01%","68.63B","381.73K"
"엔에프씨","265740","7.82K","1.96%","68.51B","4.92K"
"카이노스메드","284620","2.75K","12.24%","68.41B","466.17K"
"Eco Volt","097780","1.01K","-0.10%","68.41B","74.80K"
"대림제지","017650","8.15K","0.25%","68.05B","3.13K"
"CSA 코스믹","083660","1.14K","-1.39%","67.96B","25.55K"
"엑트로","290740","7.28K","0.00%","67.94B","7.30K"
"씨이랩","189330","11.25K","0.99%","67.87B","16.59K"
"수산아이앤티","050960","10.10K","0.80%","67.65B","16.60K"
"유성티엔에스","024800","2.08K","2.47%","67.63B","19.23K"
"버넥트","438700","6.22K","1.80%","67.56B","19.14K"
"오로라","039830","6.79K","0.89%","67.49B","7.00K"
"웨이버스","336060","1.41K","0.86%","67.42B","73.03K"
"산돌","419120","8.74K","0.69%","67.29B","55.19K"
"피씨엘","241820","1.26K","1.04%","67.28B","101.13K"
"푸드나무","290720","5.55K","3.93%","67.03B","46.10K"
"케이피엠테크","042040","385.00","0.26%","66.99B","208.41K"
"영림원소프트랩","060850","8.43K","-0.24%","66.84B","10.12K"
"네오크레마","311390","6.26K","2.12%","66.76B","36.19K"
"YBM넷","057030","4.17K","2.08%","66.11B","312.25K"
"동우팜투테이블","088910","2.58K","0.78%","65.98B","87.86K"
"미코바이오메드","214610","1.61K","6.08%","65.95B","787.67K"
"티플랙스","081150","2.80K","3.13%","65.89B","374.37K"
"신진에스엠","138070","3.90K","0.00%","65.71B","3.95M"
"피코그램","376180","3.75K","4.46%","65.68B","64.75K"
"지니틱스","303030","1.85K","0.98%","65.63B","182.78K"
"에이루트","096690","391.00","0.00%","65.61B","0.00"
"큐라티스","348080","1.60K","3.23%","65.34B","68.30K"
"SG","255220","1.55K","1.84%","65.17B","601.06K"
"기가레인","049080","771.00","0.65%","65.02B","1.72M"
"에이치와이티씨","148930","6.60K","2.64%","64.85B","10.49K"
"뉴지랩파마","214870","1.39K","0.00%","64.72B","0.00"
"원익","032940","3.62K","1.97%","64.68B","14.55K"
"대륙제관","004780","4.07K","0.00%","64.65B","10.31K"
"비아이매트릭스","413640","9.22K","2.90%","64.57B","40.95K"
"애머릿지","900100","1.60K","-2.14%","64.53B","76.49K"
"슈프리마에이치큐","094840","6.94K","-0.57%","64.49B","767.67K"
"이글벳","044960","5.11K","0.39%","64.35B","26.51K"
"인산가","277410","1.69K","0.59%","64.20B","103.92K"
"이글루시큐리티","067920","6.18K","0.82%","63.96B","21.26K"
"KBG","318000","7.46K","2.05%","63.89B","24.63K"
"린드먼아시아","277070","5.14K","3.84%","63.86B","222.84K"
"얼라인드","238120","4.47K","0.68%","63.84B","134.75K"
"오하임아이엔티","309930","3.12K","4.00%","63.83B","18.94K"
"힘스","238490","5.85K","1.74%","63.82B","81.67K"
"KBI메탈","024840","1.98K","5.43%","63.66B","11.11M"
"아이에스이커머스","069920","2.46K","-0.60%","63.58B","43.81K"
"DeepMind Platform","223310","1.47K","1.03%","63.58B","77.04K"
"제일제강","023440","1.21K","4.30%","63.18B","326.62K"
"자비스","254120","2.10K","2.68%","62.96B","186.21K"
"웨이브일렉트로","095270","4.92K","-0.10%","62.91B","1.33K"
"소프트센","032685","10.00K","2.15%","62.67B","715.00"
"소프트센","032680","614.00","2.16%","62.67B","573.96K"
"에코캡","128540","2.45K","1.66%","62.64B","30.95K"
"우리로","046970","1.49K","3.40%","62.62B","134.90K"
"원바이오젠","307280","1.79K","1.59%","62.40B","65.17K"
"삼천리자전거","024950","5.14K","-0.19%","62.33B","17.44K"
"픽셀플러스","087600","8.56K","2.39%","62.24B","7.63K"
"원티드랩","376980","7.06K","0.86%","62.14B","12.61K"
"미디어젠","279600","13.08K","-1.36%","62.12B","10.99K"
"앱코","129890","1.25K","1.71%","61.79B","350.45K"
"코데즈컴바인","047770","1.64K","0.37%","61.72B","10.04K"
"팬젠","222110","5.70K","-1.38%","61.72B","2.28K"
"핑거스토리","417180","3.78K","2.30%","61.66B","76.34K"
"드림씨아이에스","223250","2.73K","2.06%","61.55B","99.47K"
"와이즈버즈","273060","1.23K","1.07%","61.51B","1.35M"
"에쎈테크","043340","649.00","0.31%","61.47B","4.86K"
"대주산업","003310","1.73K","0.06%","61.33B","149.79K"
"코퍼스코리아","322780","1.67K","0.48%","61.25B","16.51K"
"프롬바이오","377220","2.23K","3.24%","61.15B","164.40K"
"피엠티","147760","5.74K","1.77%","61.02B","184.35K"
"푸른기술","094940","7.74K","0.52%","60.87B","69.02K"
"CBI","013720","1.47K","3.80%","60.74B","185.31K"
"유에스티","263770","2.65K","3.71%","60.67B","13.05K"
"스페코","013810","4.00K","-3.26%","60.67B","570.68K"
"진영","285800","3.46K","-0.14%","60.47B","52.21K"
"한국팩키지","037230","2.03K","0.25%","60.35B","9.94K"
"비디아이","148140","640.00","0.00%","60.28B","0.00"
"오토앤","353590","4.79K","2.46%","60.26B","101.24K"
"TKG애강","022220","1.15K","-0.60%","59.98B","62.67K"
"클리노믹스","352770","1.82K","0.05%","59.74B","332.83K"
"대원","007680","4.50K","1.46%","59.70B","1.53K"
"케이웨더","068100","6.12K","2.00%","59.64B","82.06K"
"원익큐브","014190","1.73K","2.43%","59.61B","214.75K"
"윈텍","320000","3.31K","2.95%","59.57B","491.20K"
"한독크린텍","256150","7.15K","0.85%","59.52B","5.04K"
"파인디앤씨","049120","1.33K","-2.63%","59.49B","46.00K"
"피에스텍","002230","3.65K","1.67%","59.34B","24.86K"
"쏘닉스","088280","3.40K","-0.29%","59.02B","139.79K"
"플래티어","367000","6.84K","-2.70%","58.97B","70.45K"
"CNH","023460","1.76K","-1.62%","58.93B","3.33K"
"하츠","066130","4.91K","-0.20%","58.92B","10.50K"
"세원물산","024830","7.04K","-0.14%","58.87B","448.00"
"오픈놀","440320","6.15K","2.50%","58.83B","40.13K"
"이노테라피","246960","8.13K","0.62%","58.81B","5.72K"
"효성오앤비","097870","7.25K","1.12%","58.72B","17.90K"
"흥국","010240","5.45K","2.83%","58.67B","24.55K"
"테라사이언스","073640","654.00","0.00%","58.49B","0.00"
"일지테크","019540","4.50K","1.92%","58.40B","81.84K"
"진양제약","007370","5.46K","0.92%","58.39B","8.70K"
"캡스톤파트너스","452300","4.24K","1.68%","58.36B","154.90K"
"그리티","204020","2.90K","-0.52%","58.26B","37.09K"
"브레인즈컴퍼니","099390","7.13K","0.71%","58.11B","5.11K"
"나라셀라","405920","4.69K","4.34%","57.89B","2.73M"
"지니너스","389030","1.75K","0.87%","57.57B","72.58K"
"에프엔씨엔터","173940","4.16K","7.91%","57.55B","19.72K"
"동국알앤에스","075970","3.26K","4.49%","57.41B","187.82K"
"이원다이애그노믹스","245620","415.00","0.00%","57.39B","0.00"
"오텍","067170","4.07K","0.62%","57.39B","10.89K"
"블루콤","033560","3.43K","2.24%","57.25B","13.82K"
"에이티세미콘","089530","600.00","0.00%","56.94B","0.00"
"신화인터텍","056700","1.99K","1.17%","56.92B","47.53K"
"이니텍","053350","3.27K","1.71%","56.89B","10.13K"
"대유","290380","2.31K","0.00%","56.84B","0.00"
"피플바이오","304840","2.71K","0.37%","56.79B","36.69K"
"태양","053620","7.18K","0.70%","56.76B","1.63K"
"한국가구","004590","4.18K","2.58%","56.58B","73.22K"
"고려시멘트","198440","1.77K","0.28%","56.51B","42.40K"
"피델릭스","032580","1.79K","4.99%","56.46B","6.86M"
"제일바이오","052670","2.08K","0.00%","56.18B","0.00"
"퀀타매트릭스","317690","3.50K","3.09%","56.14B","17.45K"
"삼화네트웍스","046390","1.45K","2.26%","56.14B","78.43K"
"이지트로닉스","377330","6.96K","0.72%","56.04B","11.29K"
"피씨디렉트","051380","3.69K","1.10%","55.99B","106.02K"
"에스에이티","060540","2.17K","1.87%","55.79B","117.46K"
"클라우드에어","036170","940.00","1.62%","55.75B","59.77K"
"케이엘넷","039420","2.56K","0.99%","55.62B","38.15K"
"라이콤","388790","1.95K","0.00%","55.46B","178.63K"
"재영솔루텍","049630","656.00","-0.91%","55.37B","283.16K"
"일신바이오","068330","1.34K","1.28%","55.35B","26.82K"
"코위버","056360","5.95K","0.51%","55.33B","8.13K"
"제일테크노스","038010","6.83K","2.71%","55.30B","73.57K"
"WSI","299170","1.86K","1.31%","55.13B","45.14K"
"남화토건","091590","4.72K","0.75%","55.06B","22.06K"
"성도이엔지","037350","3.90K","1.17%","54.75B","38.49K"
"이상네트웍스","080010","5.47K","-0.73%","54.18B","16.65K"
"상신전자","263810","3.92K","3.16%","54.12B","118.49K"
"씨유박스","340810","5.33K","1.91%","54.12B","35.32K"
"휴엠앤씨","263920","1.11K","0.27%","54.10B","21.58K"
"파워넷","037030","2.68K","2.10%","54.08B","66.06K"
"서암기계공업","100660","4.38K","2.10%","54.05B","23.84K"
"옴니시스템","057540","917.00","0.77%","54.00B","127.56K"
"디지캡","197140","4.34K","2.48%","53.80B","11.32K"
"큐캐피탈","016600","310.00","0.65%","53.75B","175.61K"
"샤페론","378800","2.33K","0.43%","53.64B","308.03K"
"삼륭물산","014970","3.58K","0.99%","53.62B","3.56K"
"오공","045060","3.00K","-5.21%","53.62B","138.44K"
"이즈미디어","181340","2.71K","0.00%","53.46B","0.00"
"아우딘퓨쳐스","227610","1.70K","-0.06%","53.45B","33.90K"
"TPC","048770","3.45K","1.32%","53.45B","36.69K"
"엠아이큐브솔루션","373170","11.20K","5.07%","53.17B","10.89K"
"지더블유바이텍","036180","581.00","0.00%","53.14B","130.59K"
"현대통신","039010","6.57K","1.08%","53.14B","23.40K"
"엔에이치스팩20호","391060","10.44K","0.19%","53.14B","43.63K"
"엔피디","198080","2.46K","-0.20%","53.08B","44.47K"
"플레이위드","023770","6.28K","0.32%","53.00B","13.52K"
"누보","332290","1.61K","-0.06%","52.88B","68.56K"
"디엔에이링크","127120","2.83K","-0.18%","52.88B","15.86K"
"팜스빌","318010","6.81K","-0.44%","52.86B","4.39K"
"화신정공","126640","1.45K","0.14%","52.81B","67.32K"
"바른손","018700","1.55K","1.50%","52.67B","19.86K"
"폴라리스우노","114630","698.00","0.87%","52.59B","141.22K"
"화성밸브","039610","5.12K","1.39%","52.57B","15.23K"
"KB오토시스","024120","4.57K","0.00%","52.56B","19.96K"
"한국테크놀로지","053590","334.00","0.00%","52.50B","0.00"
"에스씨엠생명과학","298060","2.60K","1.17%","52.50B","25.86K"
"세명전기","017510","4.15K","20.64%","52.45B","14.90M"
"씨유테크","376290","3.02K","1.69%","52.35B","14.29K"
"코아시아옵틱스","196450","1.17K","1.21%","52.33B","10.24K"
"시큐레터","418250","6.55K","0.00%","52.28B","0.00"
"신도기연","290520","3.33K","0.60%","52.17B","23.27K"
"SG&G","040610","1.57K","1.68%","52.17B","16.06K"
"디에이피","066900","2.97K","0.51%","52.01B","11.37K"
"셀리드","299660","3.87K","1.31%","51.96B","42.90K"
"우리이앤엘","153490","1.03K","0.29%","51.94B","41.34K"
"비투엔","307870","1.77K","16.03%","51.75B","2.34M"
"알에프세미","096610","2.96K","0.00%","51.55B","0.00"
"엠브레인","169330","2.82K","0.00%","51.48B","7.77K"
"NHN벅스","104200","4.29K","4.38%","51.46B","23.44K"
"에이텀","355690","10.20K","7.03%","51.44B","52.94K"
"비씨월드제약","200780","6.18K","1.64%","51.31B","19.84K"
"한네트","052600","4.53K","2.03%","51.29B","27.94K"
"메이슨캐피탈","021880","336.00","-0.30%","51.29B","325.36K"
"대명소노시즌","007720","503.00","-0.98%","51.21B","153.00K"
"YM","007530","2.69K","-0.19%","51.17B","21.26K"
"TS인베스트먼트","246690","1.27K","1.12%","51.16B","26.89K"
"진매트릭스","109820","2.52K","1.00%","50.98B","32.28K"
"이미지스","115610","3.38K","1.81%","50.94B","79.74K"
"우원개발","046940","2.83K","0.36%","50.88B","23.46K"
"메가엠디","133750","2.31K","0.22%","50.88B","132.60K"
"대창스틸","140520","2.42K","1.26%","50.34B","37.58K"
"배럴","267790","6.46K","1.25%","50.33B","18.41K"
"에너토크","019990","5.78K","7.43%","50.14B","4.06M"
"아이즈비전","031310","2.30K","0.66%","50.13B","33.66K"
"이화공영","001840","2.60K","2.77%","50.01B","23.31K"
"프리시젼바이오","335810","4.50K","4.41%","50.00B","12.79K"
"스튜디오삼익","415380","12.11K","2.63%","49.86B","38.09K"
"루멘스","038060","1.06K","0.19%","49.84B","36.67K"
"체리부로","066360","1.06K","1.83%","49.82B","150.44K"
"바이오인프라","199730","10.39K","0.19%","49.74B","5.61K"
"한빛소프트","047080","2.01K","0.85%","49.47B","41.91K"
"조아제약","034940","1.61K","1.32%","49.38B","55.95K"
"케이엠","083550","4.32K","1.05%","49.27B","16.99K"
"쎄노텍","222420","1.09K","0.55%","49.19B","17.08K"
"위세아이텍","065370","6.69K","0.45%","49.18B","54.30K"
"빅텐츠","210120","15.63K","0.06%","49.12B","5.32K"
"승일","049830","8.31K","0.24%","48.97B","2.38K"
"전진바이오팜","110020","6.00K","-1.32%","48.93B","109.78K"
"컬러레이","900310","775.00","1.57%","48.86B","169.40K"
"TN Entertainment","131100","1.75K","1.10%","48.66B","27.82K"
"DH Autolead","290120","3.03K","-3.35%","48.64B","22.45K"
"쌍용정보통신","010280","760.00","1.88%","48.58B","166.19K"
"이테크건설","016250","15.14K","0.87%","48.55B","605.00"
"윌링스","313760","8.16K","-2.51%","48.45B","59.52K"
"상상인인더스트리","101000","2.62K","1.55%","48.45B","169.38K"
"마니커에프앤지","195500","3.05K","0.33%","48.42B","51.83K"
"위즈코프","038620","770.00","0.13%","48.33B","64.71K"
"엔터파트너즈","058450","4.75K","12.84%","48.32B","315.45K"
"이건홀딩스","039020","2.24K","0.45%","48.30B","4.92K"
"진시스템","363250","7.04K","1.88%","48.27B","39.31K"
"상지카일룸","042940","401.00","-0.74%","48.26B","261.34K"
"아이윈","090150","1.22K","0.58%","48.18B","154.85K"
"한국맥널티","222980","4.58K","4.56%","48.12B","190.47K"
"오브젠","417860","12.67K","3.01%","48.03B","7.86K"
"세림B&G","340440","1.69K","0.18%","47.96B","45.77K"
"에스에이티이엔지","351320","2.20K","1.85%","47.55B","44.87K"
"케이디켐","221980","12.38K","-0.08%","47.35B","1.86K"
"플라즈맵","405000","2.42K","3.63%","47.35B","51.69K"
"비스토스","419540","2.07K","0.73%","47.25B","150.30K"
"씨티프라퍼티","052300","421.00","0.48%","47.24B","109.85K"
"리더스코스메틱","016100","2.56K","-0.39%","47.12B","272.35K"
"이원컴포텍","088290","1.57K","2.22%","46.93B","169.39K"
"비트나인","357880","4.40K","-2.00%","46.89B","290.14K"
"솔트웨어","328380","1.40K","2.78%","46.76B","202.33K"
"인포바인","115310","21.85K","0.23%","46.71B","12.45K"
"한일화학","007770","13.28K","-0.15%","46.68B","2.77K"
"아이스크림에듀","289010","3.65K","0.69%","46.57B","9.64K"
"오리엔트정공","065500","1.45K","-0.82%","46.42B","119.79K"
"동양파일","228340","2.28K","-1.72%","46.40B","14.93K"
"아이앤씨","052860","2.72K","1.49%","46.39B","40.10K"
"엔텔스","069410","4.79K","2.57%","46.31B","21.98K"
"인지소프트","100030","17.68K","4.99%","46.26B","7.67K"
"썸에이지","208640","334.00","0.60%","46.23B","77.99K"
"휴림에이텍","078590","868.00","1.88%","46.19B","260.15K"
"코맥스","036690","2.88K","0.00%","45.89B","0.00"
"원풍","008370","4.16K","1.46%","45.88B","18.05K"
"아세아텍","050860","2.21K","0.68%","45.80B","46.65K"
"네오펙트","290660","1.20K","1.44%","45.72B","42.94K"
"삼영엠텍","054540","3.91K","3.85%","45.67B","71.97K"
"오디텍","080520","4.36K","1.04%","45.65B","12.79K"
"와이제이엠게임즈","193250","714.00","-0.83%","45.59B","53.36K"
"삼성스팩8호","448740","9.78K","0.10%","45.57B","4.74K"
"압타머사이언스","291650","2.75K","2.62%","45.42B","14.97K"
"이스트아시아홀딩스","900110","100.00","-4.76%","45.35B","62.26M"
"바른손이앤에이","035620","612.00","0.33%","45.30B","34.75K"
"지엔코","065060","420.00","-1.87%","45.27B","131.52K"
"네이블","153460","6.94K","0.58%","45.06B","291.00"
"이루온","065440","1.73K","1.53%","44.97B","43.24K"
"서전기전","189860","4.79K","3.45%","44.95B","292.01K"
"케이씨티","089150","2.67K","2.10%","44.85B","24.52K"
"빛샘전자","072950","5.71K","2.15%","44.78B","78.59K"
"삼진","032750","4.85K","-2.02%","44.69B","58.39K"
"베스파","299910","3.17K","0.00%","44.69B","0.00"
"알로이스","297570","1.28K","-0.47%","44.66B","25.84K"
"팬스타엔터프라이즈","054300","668.00","0.15%","44.66B","40.49K"
"웰크론한텍","076080","2.15K","6.68%","44.59B","159.49K"
"싸이버원","356890","9.35K","0.00%","44.57B","0.00"
"U2Bio","221800","3.93K","0.13%","44.30B","35.45K"
"대한과학","131220","5.93K","0.17%","44.12B","5.41K"
"SGA솔루션즈","184230","706.00","0.43%","44.04B","53.58K"
"푸드웰","005670","4.66K","0.11%","43.89B","9.23K"
"젠큐릭스","229000","3.10K","2.31%","43.76B","60.69K"
"비플라이소프트","148780","1.41K","1.15%","43.74B","101.89K"
"삼일기업공사","002290","3.62K","2.70%","43.71B","35.67K"
"아이디피","332370","3.39K","1.04%","43.53B","8.22K"
"파버나인","177830","3.46K","0.29%","43.46B","20.73K"
"백금T&A","046310","2.65K","0.19%","43.43B","132.00K"
"동일기연","032960","11.60K","0.96%","43.39B","7.33K"
"티엘아이","062860","5.80K","0.00%","42.84B","0.00"
"대신정보통신","020180","1.13K","1.26%","42.81B","200.57K"
"쎄니트","037760","1.41K","4.68%","42.81B","108.97K"
"옵티시스","109080","8.96K","1.47%","42.74B","6.39K"
"아시아경제","127710","1.26K","2.95%","42.62B","17.07K"
"디티앤씨","187220","3.81K","3.11%","42.58B","40.94K"
"라닉스","317120","4.30K","-2.38%","42.49B","893.63K"
"대호특수강","021040","4.05K","0.25%","42.46B","4.33K"
"대호특수강우","021045","7.86K","-1.50%","42.46B","418.00"
"유니온커뮤니티","203450","3.27K","-0.15%","42.33B","20.96K"
"경남제약","053950","1.23K","3.71%","42.21B","356.59K"
"하이즈항공","221840","2.27K","0.44%","42.17B","4.66K"
"신화콘텍","187270","4.58K","0.11%","42.13B","66.44K"
"멕아이씨에스","058110","2.77K","2.59%","42.04B","51.32K"
"네오티스","085910","3.29K","0.92%","42.02B","11.84K"
"휴럼","353190","1.07K","0.38%","41.98B","74.38K"
"비피도","238200","5.23K","2.15%","41.88B","26.68K"
"큐로홀딩스","051780","311.00","0.97%","41.82B","155.55K"
"앤씨앤","092600","1.75K","3.18%","41.58B","82.47K"
